,Filename,Pitch,Yaw,Roll,Direction,Emotion
9364,43995.jpg,-0.3439,-2.479,0.8334,0,Neutral
9365,101715.jpg,-4.2125,15.688,-1.2445,2,Neutral
9366,272993.jpg,2.4012,-4.6977,-7.0997,0,Neutral
9367,29449.jpg,2.9143,-12.603,-1.4904,0,Neutral
9368,116073.jpg,-8.1186,-8.9783,10.2439,3,Neutral
9369,91907.jpg,-2.7,-28.2608,1.7256,1,Neutral
9370,362882.jpg,0.5492,-1.1049,-1.8363,0,Neutral
9371,123372.jpg,-5.2609,-1.8623,-1.6311,0,Neutral
9372,25387.jpg,0.6857,-0.5343,0.0991,0,Neutral
9373,55445.jpg,2.2491,-4.626,3.0917,0,Neutral
9374,6016.jpg,-6.4353,1.0053,2.1316,0,Neutral
9375,389239.jpg,-15.658,15.6239,9.9046,4,Neutral
9376,340800.jpg,8.738,0.5865,-6.4617,3,Neutral
9377,278645.jpg,2.5062,36.5572,2.3184,2,Neutral
9378,356265.jpg,-12.2749,-12.539,-15.6646,4,Neutral
9379,249279.jpg,-4.0563,-2.4272,-1.0167,0,Neutral
9380,382059.jpg,-10.6491,24.6232,-0.1298,4,Neutral
9381,378520.jpg,2.7895,-3.93,17.5856,4,Neutral
9382,219745.jpg,-7.2766,-5.0999,-1.0868,0,Neutral
9383,237376.jpg,3.9725,-13.2428,0.515,0,Neutral
9384,74936.jpg,-11.3323,-20.4158,-11.0387,1,Neutral
9385,298092.jpg,-5.5736,3.4833,4.9932,0,Neutral
9386,315834.jpg,-7.2633,-3.2395,11.7168,4,Neutral
9387,10335.jpg,10.3173,-1.313,3.7809,3,Neutral
9388,40633.jpg,-19.8128,-7.3678,4.1635,4,Neutral
9389,407845.jpg,-20.821,0.6642,-3.78,4,Neutral
9390,406550.jpg,-1.0675,13.826,-1.6956,2,Neutral
9391,275688.jpg,-0.5555,-4.6023,2.322,0,Neutral
9392,119399.jpg,-6.677,6.9592,-1.3047,0,Neutral
9393,297755.jpg,0.7431,-10.1814,-0.2133,0,Neutral
9394,209048.jpg,-12.9245,-21.4147,-7.6115,1,Neutral
9395,216096.jpg,8.7253,-38.0645,-9.2662,3,Neutral
9396,337887.jpg,4.6477,-3.5184,-4.575,0,Neutral
9397,331737.jpg,-5.1425,-4.511,-3.8107,0,Neutral
9398,87600.jpg,-2.9784,-1.6797,3.1816,0,Neutral
9399,126128.jpg,18.8673,-7.6748,1.9967,3,Neutral
9400,333469.jpg,-0.3579,23.7617,-1.6881,2,Neutral
9401,308369.jpg,-10.075,0.5974,-1.1857,0,Neutral
9402,385123.jpg,0.9026,-7.2214,-0.5739,0,Neutral
9403,391306.jpg,-11.1016,33.4931,0.6196,2,Neutral
9404,121472.jpg,3.1281,15.9653,-10.6666,2,Neutral
9405,231248.jpg,-7.2378,7.2614,-3.8384,2,Neutral
9406,360003.jpg,3.6675,-2.6497,-0.4502,0,Neutral
9407,410352.jpg,3.7492,-28.4147,3.028,1,Neutral
9408,398762.jpg,2.1657,9.1572,1.4062,0,Neutral
9409,136901.jpg,-6.027,-17.7469,-1.8815,1,Neutral
9410,389240.jpg,-2.4529,-1.4649,-1.5796,0,Neutral
9411,83017.jpg,-3.629,-8.8003,-2.0855,0,Neutral
9412,168688.jpg,1.6123,14.7243,-10.6434,3,Neutral
9413,228014.jpg,-5.3531,-4.7494,0.8855,0,Neutral
9414,46125.jpg,-0.7622,8.5418,0.7384,0,Neutral
9415,9060.jpg,6.5827,-3.7734,-2.1709,0,Neutral
9416,308270.jpg,-4.774,-3.8587,-1.2069,0,Neutral
9417,395337.jpg,11.0807,1.1449,10.0871,3,Neutral
9418,2360.jpg,-8.9385,5.916,-7.2642,2,Neutral
9419,196077.jpg,-8.907,-4.5946,-0.9893,0,Neutral
9420,144144.jpg,-8.9414,3.226,-0.0315,0,Neutral
9421,91155.jpg,11.0134,4.39,1.3825,3,Neutral
9422,156899.jpg,3.9321,-26.3456,-19.7864,3,Neutral
9423,401201.jpg,-16.2136,-2.5046,10.0065,4,Neutral
9424,288720.jpg,-2.2625,21.1451,-0.1207,2,Neutral
9425,139896.jpg,9.139,-3.3428,13.8148,3,Neutral
9426,255279.jpg,-5.1307,-10.82,14.0779,4,Neutral
9427,259273.jpg,-2.0591,27.0206,-2.2512,2,Neutral
9428,384821.jpg,-0.7419,-5.5951,0.5347,0,Neutral
9429,226316.jpg,13.1182,-18.1431,-5.0751,3,Neutral
9430,78334.jpg,-2.4738,1.1833,1.5858,0,Neutral
9431,241158.jpg,-0.6449,-1.8811,0.7557,0,Neutral
9432,66547.jpg,4.1473,0.0009,-1.0033,0,Neutral
9433,409752.jpg,-13.3644,2.789,-5.797,4,Neutral
9434,265799.jpg,-11.1097,-36.1669,-14.0873,1,Neutral
9435,16877.jpg,-1.5978,-21.0212,11.0302,3,Neutral
9436,332039.jpg,0.9441,-8.14,5.7618,0,Neutral
9437,213822.jpg,-6.3096,18.0522,-5.8894,2,Neutral
9438,394746.jpg,-5.2704,-6.9982,-13.0117,4,Neutral
9439,264763.jpg,0.4647,7.8307,-6.105,2,Neutral
9440,65444.jpg,-20.8062,-6.1317,1.787,4,Neutral
9441,218033.jpg,3.9321,23.2887,-1.2548,3,Neutral
9442,23998.jpg,2.4496,3.3167,3.7938,0,Neutral
9443,233950.jpg,4.039,-8.3141,6.5011,0,Neutral
9444,77319.jpg,1.2826,21.3585,-0.8917,2,Neutral
9445,172822.jpg,-7.9217,-7.8054,-1.1008,0,Neutral
9446,144015.jpg,-19.3125,4.2689,-1.4812,4,Neutral
9447,195714.jpg,-2.7317,-0.8597,-0.0694,0,Neutral
9448,61873.jpg,-5.7521,1.0473,-0.3849,0,Neutral
9449,161458.jpg,-30.7893,-3.8318,-0.3414,4,Neutral
9450,134791.jpg,-2.6654,-10.1455,-17.0394,3,Neutral
9451,198296.jpg,-9.5513,-34.0203,-6.0834,1,Neutral
9452,304559.jpg,6.7346,-3.9921,12.6856,3,Neutral
9453,173226.jpg,0.313,22.6395,-0.0858,2,Neutral
9454,184270.jpg,-3.169,20.7333,-5.3069,2,Neutral
9455,237525.jpg,-12.52,-15.9522,-5.4864,4,Neutral
9456,171086.jpg,-2.3755,-10.1007,-1.8076,0,Neutral
9457,189370.jpg,5.2546,0.0247,0.8527,0,Neutral
9458,149898.jpg,-7.5652,13.8828,0.4893,2,Neutral
9459,62496.jpg,4.9529,-11.8651,2.007,0,Neutral
9460,380311.jpg,-1.8109,-5.0935,-0.9445,0,Neutral
9461,60092.jpg,12.5903,-9.4446,1.805,3,Neutral
9462,204625.jpg,-1.8206,-5.7404,-0.277,0,Neutral
9463,110738.jpg,8.8971,1.6052,-1.5589,0,Neutral
9464,80547.jpg,-14.2754,24.9891,10.1801,2,Neutral
9465,263599.jpg,3.4121,-7.6626,6.0239,0,Neutral
9466,211807.jpg,-6.2624,9.3266,-2.4512,0,Neutral
9467,202536.jpg,-13.1557,-14.3779,-12.7712,4,Neutral
9468,329629.jpg,0.8336,-6.122,-1.7561,0,Neutral
9469,75238.jpg,-11.9844,-1.087,-1.2426,4,Neutral
9470,192445.jpg,13.0425,-31.1774,8.2675,1,Neutral
9471,147121.jpg,-1.4115,-1.0682,1.6818,0,Neutral
9472,6710.jpg,-5.407,2.5157,4.8444,0,Neutral
9473,91466.jpg,-18.3058,-3.0546,-1.1029,4,Neutral
9474,79845.jpg,-10.1884,21.6691,-0.0831,2,Neutral
9475,396066.jpg,1.6924,-6.2688,3.3411,0,Neutral
9476,205242.jpg,-15.0936,3.1645,-0.1434,4,Neutral
9477,102687.jpg,-12.9733,-7.2023,-3.1973,4,Neutral
9478,35977.jpg,-6.3723,-24.1328,-15.2063,1,Neutral
9479,106606.jpg,-4.4931,20.9179,1.7854,2,Neutral
9480,70995.jpg,2.1,-7.4795,9.6278,0,Neutral
9481,245957.jpg,-19.5995,10.524,-2.8007,4,Neutral
9482,156743.jpg,-17.1416,-7.6084,1.1367,4,Neutral
9483,87830.jpg,8.9769,-30.6212,5.7976,1,Neutral
9484,379427.jpg,-3.2449,-8.2366,-2.8395,0,Neutral
9485,334491.jpg,3.6476,4.7501,-2.5183,0,Neutral
9486,200207.jpg,-12.2957,0.2598,7.6899,4,Neutral
9487,174295.jpg,-5.9219,-5.0851,-3.3992,0,Neutral
9488,244592.jpg,-6.0871,-2.8162,2.1938,0,Neutral
9489,348428.jpg,-4.6553,1.1158,4.7948,0,Neutral
9490,395164.jpg,2.1791,-20.6002,-3.2106,3,Neutral
9491,18757.jpg,-4.0971,-5.1898,-6.4664,0,Neutral
9492,111546.jpg,2.4262,-11.7386,-9.4944,1,Neutral
9493,287561.jpg,-5.4097,-18.9137,-0.1419,1,Neutral
9494,256026.jpg,3.1966,-34.7973,-2.8601,1,Neutral
9495,93067.jpg,-15.5706,-4.08,-3.6551,4,Neutral
9496,312659.jpg,14.6646,-35.6205,5.4958,1,Neutral
9497,112904.jpg,-4.9284,7.8607,-6.3055,2,Neutral
9498,78700.jpg,-11.9029,-1.1979,-2.0348,4,Neutral
9499,323158.jpg,2.3571,-29.638,2.2939,1,Neutral
9500,94380.jpg,-22.4603,-4.2837,3.6045,4,Neutral
9501,138124.jpg,-0.8411,-1.1575,-4.317,0,Neutral
9502,55442.jpg,-5.2921,-15.8153,3.2762,3,Neutral
9503,207996.jpg,-8.2778,5.7704,4.3879,0,Neutral
9504,157910.jpg,-3.6347,0.4798,-4.61,0,Neutral
9505,335392.jpg,-5.1375,3.7522,0.1202,0,Neutral
9506,210668.jpg,1.9913,-2.6324,-2.0375,0,Neutral
9507,148182.jpg,0.4993,14.9583,-3.9802,2,Neutral
9508,360462.jpg,-9.2904,1.5708,-11.4422,4,Neutral
9509,118477.jpg,-2.3612,-14.0835,-2.171,1,Neutral
9510,139038.jpg,-2.3568,4.7745,-8.8521,2,Neutral
9511,312626.jpg,-3.0626,-10.1087,-3.3548,0,Neutral
9512,344819.jpg,-15.6612,25.7879,2.9876,2,Neutral
9513,10528.jpg,-14.6477,15.7565,-6.5579,4,Neutral
9514,107353.jpg,4.1878,3.5763,4.4051,0,Neutral
9515,111967.jpg,-4.7151,11.9492,6.0406,0,Neutral
9516,85513.jpg,-10.0003,-1.1106,0.5922,4,Neutral
9517,229573.jpg,-3.8482,1.8179,-2.937,0,Neutral
9518,174982.jpg,4.9377,7.5971,-0.5985,3,Neutral
9519,258704.jpg,-4.34,-5.1089,0.0664,0,Neutral
9520,255720.jpg,-2.7674,7.8598,15.432,4,Neutral
9521,59702.jpg,-16.0014,-0.1159,-1.8083,4,Neutral
9522,165077.jpg,3.0493,-24.3545,12.4211,3,Neutral
9523,55153.jpg,-9.1158,3.5493,4.8999,0,Neutral
9524,73324.jpg,-3.6475,27.2574,-4.2759,2,Neutral
9525,65584.jpg,-18.3015,-9.2161,-2.7134,4,Neutral
9526,66759.jpg,-8.9155,1.4264,-4.0788,0,Neutral
9527,383652.jpg,-2.0334,-10.9193,7.8862,3,Neutral
9528,375449.jpg,5.9144,-9.5532,-0.4011,0,Neutral
9529,321473.jpg,0.4696,-0.5957,-1.7902,0,Neutral
9530,328943.jpg,0.9219,-18.7168,-1.9187,1,Neutral
9531,381602.jpg,-3.3091,-10.9839,5.9385,0,Neutral
9532,6670.jpg,-3.9568,1.8644,0.2331,0,Neutral
9533,401279.jpg,-5.116,-1.372,1.2923,0,Neutral
9534,12054.jpg,-1.51,-7.6182,10.7328,4,Neutral
9535,412323.jpg,-7.1207,-28.5366,-2.514,1,Neutral
9536,161532.jpg,0.5074,1.1537,5.9893,0,Neutral
9537,61010.jpg,-0.2124,-8.4404,-0.4651,0,Neutral
9538,259453.jpg,-3.372,-5.5173,-4.7597,0,Neutral
9539,344318.jpg,-12.0915,-20.4981,-4.1204,1,Neutral
9540,7248.jpg,-4.7302,-11.5181,3.9958,1,Neutral
9541,168755.jpg,5.7201,41.3967,-4.3487,2,Neutral
9542,331996.jpg,-0.1462,18.9366,-0.68,2,Neutral
9543,254485.jpg,-7.9798,-3.5154,-2.5787,0,Neutral
9544,172165.jpg,-1.6785,-24.5874,-2.0476,1,Neutral
9545,326755.jpg,12.3786,2.8702,-3.255,3,Neutral
9546,243162.jpg,1.0735,-20.4811,-3.4506,1,Neutral
9547,309829.jpg,-23.8162,19.7602,9.0689,4,Neutral
9548,174885.jpg,19.5267,-15.7387,-1.248,3,Neutral
9549,354716.jpg,-1.1235,-27.0854,8.215,3,Neutral
9550,37207.jpg,-4.8452,-14.3919,-5.0249,1,Neutral
9551,17293.jpg,-4.4198,-27.5197,-0.4157,1,Neutral
9552,356818.jpg,5.0144,-9.0886,4.046,0,Neutral
9553,195440.jpg,1.543,7.8474,-5.2711,0,Neutral
9554,289862.jpg,-6.006,-28.0752,-1.6639,1,Neutral
9555,180251.jpg,8.8298,-14.4027,-3.5472,3,Neutral
9556,303748.jpg,-4.7392,-8.3594,2.5871,0,Neutral
9557,221993.jpg,-8.4628,-4.7813,-0.6668,0,Neutral
9558,58469.jpg,-2.3379,27.9544,8.1793,2,Neutral
9559,27369.jpg,8.4336,-21.2059,-3.9765,3,Neutral
9560,173477.jpg,-0.4192,2.7509,-1.8336,0,Neutral
9561,358903.jpg,-6.4486,-9.2593,-2.7021,0,Neutral
9562,44460.jpg,-4.3799,-8.6747,-2.8312,0,Neutral
9563,318914.jpg,-17.2707,-4.9174,0.3078,4,Neutral
9564,196335.jpg,-4.3669,15.011,-7.2526,4,Neutral
9565,256287.jpg,-2.9151,-0.9018,-0.1035,0,Neutral
9566,258632.jpg,-5.5986,6.512,-4.687,0,Neutral
9567,407412.jpg,7.3145,27.3979,1.9748,3,Neutral
9568,178469.jpg,0.2161,-1.3479,-1.0833,0,Neutral
9569,409260.jpg,4.0752,2.4128,-0.1297,0,Neutral
9570,70780.jpg,-12.2805,-14.9845,-3.5451,4,Neutral
9571,100267.jpg,1.2358,8.6957,-1.8581,0,Neutral
9572,276871.jpg,-8.1575,25.5625,-1.4508,2,Neutral
9573,90815.jpg,-16.4781,5.1078,2.2413,4,Neutral
9574,188624.jpg,0.8464,1.53,-0.871,0,Neutral
9575,31173.jpg,-11.4083,2.3265,0.5974,0,Neutral
9576,381764.jpg,-9.1433,5.9636,3.6266,0,Neutral
9577,337494.jpg,1.9461,11.142,7.2065,3,Neutral
9578,338156.jpg,8.8837,18.3287,6.3374,3,Neutral
9579,190204.jpg,-3.5638,9.357,10.6926,2,Neutral
9580,413897.jpg,-28.1171,26.1494,8.9376,4,Neutral
9581,323644.jpg,-7.9622,-1.9194,-2.4274,0,Neutral
9582,987.jpg,-9.6405,-3.3003,-1.17,4,Neutral
9583,247560.jpg,-15.9138,4.6013,1.0504,4,Neutral
9584,383158.jpg,-4.4424,14.1867,-5.4314,4,Neutral
9585,395202.jpg,-2.5644,-5.0144,-3.6247,0,Neutral
9586,404033.jpg,7.0133,-20.5632,8.3712,1,Neutral
9587,2717.jpg,-2.92,3.4834,-0.415,0,Neutral
9588,120251.jpg,-6.8378,-9.1793,-2.7083,0,Neutral
9589,100314.jpg,-6.8581,-1.9533,8.1417,4,Neutral
9590,253915.jpg,7.3514,-2.2924,2.6778,3,Neutral
9591,192489.jpg,6.212,2.4478,1.3328,3,Neutral
9592,265283.jpg,-11.9513,0.1993,-0.3208,4,Neutral
9593,103868.jpg,-12.2339,-15.8288,-8.241,4,Neutral
9594,204744.jpg,0.4982,21.4016,5.2825,3,Neutral
9595,56471.jpg,8.0173,-7.4444,-1.138,0,Neutral
9596,243231.jpg,-0.5874,-2.7859,-1.8554,0,Neutral
9597,54322.jpg,-9.8834,-14.1649,-1.2203,0,Neutral
9598,163229.jpg,-3.0878,-3.4609,-0.7106,0,Neutral
9599,241499.jpg,-19.4094,-1.0851,-0.56,4,Neutral
9600,71445.jpg,17.9316,21.5691,0.7189,3,Neutral
9601,331066.jpg,-5.6923,16.1639,2.3978,2,Neutral
9602,213906.jpg,-3.7786,-14.2901,-3.2133,0,Neutral
9603,58681.jpg,10.341,-24.4441,-3.1166,3,Neutral
9604,88220.jpg,-1.6137,-8.0434,0.7231,0,Neutral
9605,45925.jpg,-6.2958,25.2189,-4.6875,2,Neutral
9606,400697.jpg,9.2844,0.8345,3.7257,3,Neutral
9607,306491.jpg,-9.2991,-13.8438,-14.6553,4,Neutral
9608,307498.jpg,1.0487,-4.7556,-0.761,0,Neutral
9609,405686.jpg,-4.865,8.7121,3.7294,0,Neutral
9610,353300.jpg,-11.5313,9.2598,7.0916,4,Neutral
9611,85074.jpg,-3.1779,19.6611,2.1671,2,Neutral
9612,305811.jpg,-8.2539,-23.8524,-5.6283,1,Neutral
9613,220036.jpg,-11.9538,10.6292,12.2691,4,Neutral
9614,61845.jpg,-17.3083,-5.4224,-1.7632,4,Neutral
9615,115441.jpg,0.3701,18.7183,-10.8801,3,Neutral
9616,177231.jpg,-9.0721,-2.5643,3.4266,4,Neutral
9617,275816.jpg,-10.6557,2.4189,0.4338,0,Neutral
9618,280410.jpg,-11.1703,-11.1813,1.8202,4,Neutral
9619,3539.jpg,-5.7563,11.0639,7.6874,0,Neutral
9620,300070.jpg,-5.7794,2.2481,-0.5854,0,Neutral
9621,388900.jpg,-6.9228,-0.1812,1.8466,0,Neutral
9622,122035.jpg,-8.6617,-6.3131,8.6075,4,Neutral
9623,332882.jpg,5.9437,-10.0775,3.9677,0,Neutral
9624,273081.jpg,-0.2103,0.9055,1.284,0,Neutral
9625,85116.jpg,-11.0302,2.0097,0.8623,4,Neutral
9626,306860.jpg,-2.3252,15.333,-11.1626,2,Neutral
9627,321519.jpg,-4.3313,-3.1369,-5.092,0,Neutral
9628,205791.jpg,-0.3383,1.5186,5.7947,3,Neutral
9629,409109.jpg,1.7879,16.2144,-3.1926,2,Neutral
9630,372904.jpg,7.5639,-16.8935,14.8644,3,Neutral
9631,205251.jpg,-23.6126,30.8099,10.1234,4,Neutral
9632,49728.jpg,-7.6229,-6.7507,7.5043,4,Neutral
9633,340006.jpg,-0.3129,-2.574,-8.5394,3,Neutral
9634,60415.jpg,-2.9406,-5.547,7.6683,1,Neutral
9635,42687.jpg,4.4525,20.9259,0.9794,3,Neutral
9636,391881.jpg,-4.8085,-1.8109,-4.2378,0,Neutral
9637,378141.jpg,-10.8137,-4.2426,2.6665,4,Neutral
9638,305583.jpg,4.1306,5.627,1.3667,0,Neutral
9639,289313.jpg,6.431,7.5363,-4.0802,0,Neutral
9640,363195.jpg,-14.0592,-9.7472,0.5635,4,Neutral
9641,135193.jpg,-21.9665,-0.6428,-2.59,4,Neutral
9642,168494.jpg,-10.149,-2.3085,0.4944,4,Neutral
9643,32708.jpg,2.6425,-5.8477,0.4288,0,Neutral
9644,162265.jpg,-12.5479,16.9955,6.8673,4,Neutral
9645,121563.jpg,-10.6318,-1.5984,0.6113,4,Neutral
9646,358384.jpg,1.3402,-16.9763,-3.0819,3,Neutral
9647,115486.jpg,6.5437,34.4148,-9.493,2,Neutral
9648,261208.jpg,-4.0302,-24.1488,-13.2412,1,Neutral
9649,141833.jpg,-12.3752,-4.3261,-0.9984,4,Neutral
9650,325082.jpg,2.6916,2.5594,2.8651,0,Neutral
9651,38103.jpg,-11.9259,-1.4006,-3.3266,4,Neutral
9652,186815.jpg,-3.9154,8.6614,12.5649,3,Neutral
9653,278411.jpg,-6.0202,-15.8031,-1.904,0,Neutral
9654,97915.jpg,-7.3585,31.7654,-7.5683,2,Neutral
9655,130366.jpg,3.1145,-7.4309,1.1981,0,Neutral
9656,34436.jpg,-3.3254,0.702,1.5474,0,Neutral
9657,89697.jpg,-3.8887,13.4019,8.7979,3,Neutral
9658,224178.jpg,12.599,1.6944,-16.1212,3,Neutral
9659,330647.jpg,-12.8111,1.591,5.9144,4,Neutral
9660,3289.jpg,-13.674,-11.8602,-14.1667,4,Neutral
9661,117974.jpg,-11.1438,13.568,5.0552,4,Neutral
9662,14354.jpg,-5.0575,13.8855,6.3371,2,Neutral
9663,26599.jpg,4.9816,34.9988,2.7774,2,Neutral
9664,97460.jpg,-8.1449,24.016,0.2401,2,Neutral
9665,262079.jpg,2.4666,-10.6815,8.5459,0,Neutral
9666,145000.jpg,-12.9908,-26.4072,-9.4403,1,Neutral
9667,160415.jpg,-5.7724,-6.7923,-0.6458,0,Neutral
9668,379516.jpg,-4.5858,-9.1422,-1.3105,0,Neutral
9669,281888.jpg,-4.8895,-0.3288,-2.6842,0,Neutral
9670,279527.jpg,-1.3671,-9.2283,-0.3666,0,Neutral
9671,158944.jpg,-15.0506,-5.7098,-4.3454,4,Neutral
9672,120805.jpg,7.3725,26.8623,2.8138,3,Neutral
9673,65450.jpg,-26.6353,8.6155,2.3067,4,Neutral
9674,9164.jpg,-18.9334,-1.9465,-2.6657,4,Neutral
9675,27161.jpg,-4.1389,-9.2683,-1.5195,0,Neutral
9676,397542.jpg,-11.7073,-3.0076,-0.7024,4,Neutral
9677,39857.jpg,-6.4132,-31.5512,-8.6962,1,Neutral
9678,218638.jpg,-5.0964,-9.5359,-2.3966,0,Neutral
9679,386060.jpg,-10.4937,-0.163,-3.5646,0,Neutral
9680,7139.jpg,-6.2168,21.8418,-17.0559,2,Neutral
9681,402465.jpg,-0.0417,-8.426,-0.1953,0,Neutral
9682,352257.jpg,-2.5684,0.932,2.7254,0,Neutral
9683,44918.jpg,1.7748,-29.4468,-5.6766,1,Neutral
9684,122961.jpg,26.4785,-28.8876,7.691,3,Neutral
9685,70799.jpg,-15.0035,-1.4078,-1.6135,4,Neutral
9686,119089.jpg,-13.4648,4.3078,1.2861,4,Neutral
9687,244426.jpg,-8.3871,-20.8672,-10.6623,1,Neutral
9688,405106.jpg,8.8934,7.4799,7.3037,3,Neutral
9689,267829.jpg,-7.6336,2.4589,-3.157,0,Neutral
9690,73373.jpg,-6.8327,-2.4458,1.0339,0,Neutral
9691,309214.jpg,-1.6258,32.4289,-9.6693,2,Neutral
9692,14649.jpg,-1.0989,-5.3073,-0.5941,0,Neutral
9693,391110.jpg,-3.1523,8.9169,-3.7293,0,Neutral
9694,310764.jpg,-20.1055,-2.4429,2.3276,4,Neutral
9695,347403.jpg,5.3981,-0.6749,1.7096,0,Neutral
9696,286588.jpg,-5.2757,-2.8456,-0.9463,0,Neutral
9697,187227.jpg,0.7422,21.1617,-0.9611,2,Neutral
9698,276910.jpg,-2.855,-36.8292,-13.2471,3,Neutral
9699,74756.jpg,3.1163,0.9267,-3.9528,0,Neutral
9700,236005.jpg,-5.9433,-22.7009,-11.1657,1,Neutral
9701,195317.jpg,1.4808,3.4232,1.986,0,Neutral
9702,385951.jpg,0.9711,4.2909,2.2775,0,Neutral
9703,203142.jpg,-12.0135,6.2658,1.6169,0,Neutral
9704,314260.jpg,-9.2444,-0.2584,-5.3391,0,Neutral
9705,314333.jpg,-14.1178,2.2274,-0.152,4,Neutral
9706,97696.jpg,-1.2027,-5.8878,-1.7255,0,Neutral
9707,63005.jpg,2.2349,-1.5145,0.9978,0,Neutral
9708,222857.jpg,-4.627,-9.6576,-0.6625,0,Neutral
9709,197185.jpg,9.8697,-2.4089,3.3902,3,Neutral
9710,133810.jpg,-18.2259,-8.9869,-9.0539,4,Neutral
9711,224523.jpg,0.0719,-20.7132,14.1272,3,Neutral
9712,319218.jpg,-4.3464,29.2883,2.2764,2,Neutral
9713,268414.jpg,-17.3828,13.0231,-0.562,4,Neutral
9714,394403.jpg,-4.4208,17.0042,6.5257,0,Neutral
9715,414688.jpg,2.5272,-10.9335,-4.4648,0,Neutral
9716,5389.jpg,-7.2703,-17.229,-2.4486,1,Neutral
9717,295050.jpg,0.1282,-4.1425,5.0496,0,Neutral
9718,350514.jpg,7.7247,15.7503,-3.942,3,Neutral
9719,163873.jpg,2.0551,-1.839,1.5067,0,Neutral
9720,75658.jpg,-16.5067,-4.9734,-0.3824,4,Neutral
9721,18371.jpg,-16.5022,19.5,-5.2979,4,Neutral
9722,385677.jpg,-9.6656,3.6615,4.4905,0,Neutral
9723,104908.jpg,-2.5058,-1.2665,-0.5081,0,Neutral
9724,299845.jpg,5.3766,-1.8101,-12.4997,3,Neutral
9725,142264.jpg,-0.528,5.2945,-13.011,3,Neutral
9726,403844.jpg,-3.1345,-11.3061,-14.0009,3,Neutral
9727,278120.jpg,-5.6826,13.758,14.1126,2,Neutral
9728,240828.jpg,5.2219,0.008,-1.2905,0,Neutral
9729,251209.jpg,-6.5831,-15.7303,-6.0123,1,Neutral
9730,363064.jpg,14.5368,9.0055,4.4363,3,Neutral
9731,189627.jpg,-6.5696,-0.1433,1.1874,0,Neutral
9732,181645.jpg,0.1371,4.4375,-0.1627,0,Neutral
9733,8873.jpg,6.6407,-21.938,6.043,1,Neutral
9734,407082.jpg,-3.3723,-3.722,-1.2658,0,Neutral
9735,219289.jpg,-0.1904,3.6147,-4.0644,0,Neutral
9736,74362.jpg,4.4156,24.4927,7.4016,3,Neutral
9737,234085.jpg,0.114,3.8883,-3.85,0,Neutral
9738,151082.jpg,-8.4914,4.8214,5.6594,0,Neutral
9739,318366.jpg,18.0793,-0.4678,4.8029,3,Neutral
9740,18853.jpg,1.3015,-9.6163,-0.2785,0,Neutral
9741,371570.jpg,-6.8932,-3.5048,-1.5885,0,Neutral
9742,178403.jpg,-5.9053,-26.0929,0.9117,1,Neutral
9743,325696.jpg,2.3217,-2.1244,1.1863,0,Neutral
9744,91943.jpg,-16.6322,3.1145,0.5772,4,Neutral
9745,391345.jpg,6.706,-35.6366,5.6749,1,Neutral
9746,69231.jpg,8.0711,2.1977,1.1995,3,Neutral
9747,138641.jpg,-9.9331,-5.5351,9.0766,4,Neutral
9748,413739.jpg,-1.7197,-4.5063,0.9269,0,Neutral
9749,268391.jpg,1.2359,-2.2907,-1.3824,0,Neutral
9750,233228.jpg,-22.3418,-1.0002,9.1527,4,Neutral
9751,139924.jpg,-13.5406,0.5226,-6.2712,4,Neutral
9752,53056.jpg,-3.5652,1.4675,-1.3611,0,Neutral
9753,66764.jpg,-14.4923,16.6106,2.2597,4,Neutral
9754,327871.jpg,-5.1653,-1.9153,-6.7607,0,Neutral
9755,80921.jpg,-4.9439,33.3764,13.054,2,Neutral
9756,280719.jpg,1.0838,-3.6488,-6.9574,1,Neutral
9757,97333.jpg,-3.9897,-2.9464,-0.8616,0,Neutral
9758,326410.jpg,-10.6015,-27.8467,1.1597,3,Neutral
9759,246238.jpg,0.2203,1.1094,3.3663,0,Neutral
9760,392051.jpg,3.1649,0.1741,-0.1618,0,Neutral
9761,57902.jpg,11.4009,-4.584,2.1956,3,Neutral
9762,179537.jpg,3.0243,-6.2658,-0.6295,0,Neutral
9763,212363.jpg,5.7568,6.498,6.6394,3,Neutral
9764,331952.jpg,3.0753,-22.4509,-0.3992,1,Neutral
9765,152402.jpg,-4.1451,-10.0137,-0.407,0,Neutral
9766,200569.jpg,-9.6192,10.4478,0.8691,0,Neutral
9767,157569.jpg,-6.7592,-12.9805,-10.0146,1,Neutral
9768,306326.jpg,-5.7406,-4.6633,-5.7256,0,Neutral
9769,265374.jpg,-2.6974,-9.7532,6.4798,0,Neutral
9770,90549.jpg,33.9434,-5.9614,3.9786,3,Neutral
9771,169275.jpg,-3.1979,-7.0249,-3.2024,0,Neutral
9772,259510.jpg,-11.3539,8.3359,-1.554,4,Neutral
9773,370833.jpg,3.2764,6.6246,0.7547,0,Neutral
9774,376276.jpg,3.3872,15.9483,8.8085,3,Neutral
9775,281581.jpg,0.6582,-4.3014,1.454,0,Neutral
9776,295121.jpg,-8.8996,-1.7029,1.83,0,Neutral
9777,190743.jpg,-4.6434,-1.5063,1.3968,0,Neutral
9778,235095.jpg,-12.8364,-10.3169,0.0527,4,Neutral
9779,190506.jpg,14.7693,-32.1565,2.0236,1,Neutral
9780,39739.jpg,15.2352,9.5915,-1.674,3,Neutral
